subject,N,draw,model,n_labeled,n_test,f1_A_subject_only,f1_B_crosssubject_zero_label,f1_C_crosssubject_plus_labels
24,10,rand2,SVM,40,613,0.8242,0.6972,0.7393
24,10,rand2,RF,40,613,0.8507,0.74,0.766
24,10,rand3,SVM,40,613,0.8142,0.6872,0.722
24,10,rand3,RF,40,613,0.8421,0.7368,0.7739
24,10,rand4,SVM,40,613,0.8107,0.7015,0.7269
24,10,rand4,RF,40,613,0.8358,0.7328,0.763
24,20,first,SVM,80,573,0.8259,0.6795,0.73
24,20,first,RF,80,573,0.8617,0.7439,0.7937
24,20,rand0,SVM,80,573,0.8662,0.6879,0.7661
24,20,rand0,RF,80,573,0.9208,0.734,0.7924
24,20,rand1,SVM,80,573,0.8628,0.6855,0.7535
24,20,rand1,RF,80,573,0.9115,0.7355,0.7964
24,20,rand2,SVM,80,573,0.8821,0.6973,0.7751
24,20,rand2,RF,80,573,0.8752,0.7472,0.8295
24,20,rand3,SVM,80,573,0.86,0.6883,0.7613
24,20,rand3,RF,80,573,0.8569,0.7533,0.8061
24,20,rand4,SVM,80,573,0.8568,0.684,0.7455
24,20,rand4,RF,80,573,0.9123,0.738,0.8205
24,50,first,SVM,200,453,0.8453,0.6289,0.6832
24,50,first,RF,200,453,0.8914,0.7432,0.7635
24,50,rand0,SVM,200,453,0.9102,0.652,0.7704
24,50,rand0,RF,200,453,0.9229,0.773,0.8384
24,50,rand1,SVM,200,453,0.8919,0.641,0.7454
24,50,rand1,RF,200,453,0.9026,0.7196,0.7923
24,50,rand2,SVM,200,453,0.852,0.5962,0.7194
24,50,rand2,RF,200,453,0.899,0.6722,0.7556
24,50,rand3,SVM,200,453,0.9017,0.632,0.7494
24,50,rand3,RF,200,453,0.8954,0.7101,0.8019
24,50,rand4,SVM,200,453,0.9401,0.6852,0.769
24,50,rand4,RF,200,453,0.9385,0.7481,0.8364
24,100,first,SVM,347,306,0.7287,0.3313,0.3973
24,100,first,RF,347,306,0.9095,0.4115,0.46
24,100,rand0,SVM,347,306,0.7227,0.3543,0.3749
24,100,rand0,RF,347,306,0.9598,0.411,0.4595
24,100,rand1,SVM,347,306,0.7624,0.3809,0.3995
24,100,rand1,RF,347,306,0.8333,0.4404,0.4708
24,100,rand2,SVM,347,306,0.7778,0.366,0.414
24,100,rand2,RF,347,306,0.5828,0.4106,0.4362
24,100,rand3,SVM,347,306,0.5353,0.329,0.4056
24,100,rand3,RF,347,306,0.6137,0.3707,0.4132
24,100,rand4,SVM,347,306,0.7287,0.3761,0.4255
24,100,rand4,RF,347,306,0.6162,0.4273,0.4734
25,5,first,SVM,20,596,0.4724,0.754,0.7581
25,5,first,RF,20,596,0.4927,0.7707,0.7874
25,5,rand0,SVM,20,596,0.6032,0.7565,0.7585
25,5,rand0,RF,20,596,0.6117,0.7683,0.7715
25,5,rand1,SVM,20,596,0.6604,0.7445,0.7477
25,5,rand1,RF,20,596,0.6806,0.7651,0.79
25,5,rand2,SVM,20,596,0.6555,0.7562,0.7624
25,5,rand2,RF,20,596,0.7197,0.7754,0.7851
25,5,rand3,SVM,20,596,0.6562,0.7447,0.7447
25,5,rand3,RF,20,596,0.6747,0.7728,0.7906
25,5,rand4,SVM,20,596,0.6059,0.7438,0.746
25,5,rand4,RF,20,596,0.6468,0.7603,0.7654
25,10,first,SVM,40,576,0.4544,0.7518,0.7592
25,10,first,RF,40,576,0.5959,0.7723,0.7874
25,10,rand0,SVM,40,576,0.7062,0.7572,0.768
25,10,rand0,RF,40,576,0.8081,0.7824,0.7906
25,10,rand1,SVM,40,576,0.64,0.7431,0.7496
25,10,rand1,RF,40,576,0.7099,0.7566,0.7671
25,10,rand2,SVM,40,576,0.7015,0.7391,0.7494
25,10,rand2,RF,40,576,0.6839,0.7618,0.7701
25,10,rand3,SVM,40,576,0.6566,0.7419,0.7473
25,10,rand3,RF,40,576,0.7612,0.7593,0.7705
25,10,rand4,SVM,40,576,0.7143,0.7524,0.7578
25,10,rand4,RF,40,576,0.6905,0.7694,0.7838
25,20,first,SVM,80,536,0.559,0.7325,0.7436
25,20,first,RF,80,536,0.6073,0.7637,0.7926
25,20,rand0,SVM,80,536,0.7833,0.7232,0.7376
25,20,rand0,RF,80,536,0.7759,0.7545,0.7811
25,20,rand1,SVM,80,536,0.7055,0.7209,0.7333
25,20,rand1,RF,80,536,0.7647,0.7333,0.7374
25,20,rand2,SVM,80,536,0.7543,0.7483,0.7578
25,20,rand2,RF,80,536,0.7775,0.764,0.7779
25,20,rand3,SVM,80,536,0.7975,0.738,0.748
25,20,rand3,RF,80,536,0.7573,0.774,0.7999
25,20,rand4,SVM,80,536,0.725,0.7658,0.7765
25,20,rand4,RF,80,536,0.8138,0.785,0.8034
25,50,first,SVM,200,416,0.6069,0.6845,0.6978
25,50,first,RF,200,416,0.7624,0.7381,0.7485
25,50,rand0,SVM,200,416,0.852,0.6849,0.7006
25,50,rand0,RF,200,416,0.82,0.7104,0.7606
25,50,rand1,SVM,200,416,0.8787,0.7025,0.714
25,50,rand1,RF,200,416,0.816,0.7308,0.7707
25,50,rand2,SVM,200,416,0.7912,0.6601,0.674
25,50,rand2,RF,200,416,0.778,0.6772,0.7057
25,50,rand3,SVM,200,416,0.8294,0.7083,0.7442
25,50,rand3,RF,200,416,0.8079,0.7897,0.8377
25,50,rand4,SVM,200,416,0.9023,0.6776,0.7111
25,50,rand4,RF,200,416,0.8725,0.7372,0.776
25,100,first,SVM,346,270,0.2138,0.2222,0.4733
25,100,first,RF,346,270,0.2393,0.3158,0.2368
25,100,rand0,SVM,346,270,0.2999,0.4799,0.4873
25,100,rand0,RF,346,270,0.2933,0.407,0.4134
25,100,rand1,SVM,346,270,0.2785,0.4815,0.4837
25,100,rand1,RF,346,270,0.3073,0.408,0.4138
25,100,rand2,SVM,346,270,0.2776,0.4777,0.4815
25,100,rand2,RF,346,270,0.2835,0.4055,0.548
25,100,rand3,SVM,346,270,0.3717,0.2283,0.2331
25,100,rand3,RF,346,270,0.3448,0.408,0.4977
25,100,rand4,SVM,346,270,0.4235,0.4799,0.4847
25,100,rand4,RF,346,270,0.3291,0.6538,0.6648
26,5,first,SVM,20,769,0.4092,0.7245,0.7265
26,5,first,RF,20,769,0.5405,0.721,0.7254
26,5,rand0,SVM,20,769,0.5929,0.7268,0.723
26,5,rand0,RF,20,769,0.5702,0.7134,0.7083
26,5,rand1,SVM,20,769,0.594,0.7237,0.7233
26,5,rand1,RF,20,769,0.5885,0.7191,0.7116
26,5,rand2,SVM,20,769,0.5588,0.7255,0.7234
26,5,rand2,RF,20,769,0.5434,0.7236,0.7187
26,5,rand3,SVM,20,769,0.5004,0.7243,0.7265
26,5,rand3,RF,20,769,0.586,0.7129,0.7118
26,5,rand4,SVM,20,769,0.652,0.7242,0.7258
26,5,rand4,RF,20,769,0.6406,0.7166,0.7132
26,10,first,SVM,40,749,0.5482,0.7215,0.7215
26,10,first,RF,40,749,0.5558,0.7135,0.7147
26,10,rand0,SVM,40,749,0.6695,0.724,0.7303
26,10,rand0,RF,40,749,0.646,0.7049,0.7246
26,10,rand1,SVM,40,749,0.5894,0.722,0.7263
26,10,rand1,RF,40,749,0.6384,0.7168,0.6983
26,10,rand2,SVM,40,749,0.673,0.7217,0.7216
26,10,rand2,RF,40,749,0.617,0.7083,0.697
26,10,rand3,SVM,40,749,0.6381,0.7324,0.7383
26,10,rand3,RF,40,749,0.588,0.7224,0.7105
26,10,rand4,SVM,40,749,0.6909,0.725,0.7331
26,10,rand4,RF,40,749,0.6313,0.711,0.704
26,20,first,SVM,80,709,0.5624,0.7321,0.7345
26,20,first,RF,80,709,0.5127,0.7237,0.7497
26,20,rand0,SVM,80,709,0.7415,0.7242,0.7266
26,20,rand0,RF,80,709,0.7315,0.7157,0.7194
26,20,rand1,SVM,80,709,0.726,0.7246,0.7377
26,20,rand1,RF,80,709,0.6948,0.7172,0.745
26,20,rand2,SVM,80,709,0.7693,0.7214,0.7356
26,20,rand2,RF,80,709,0.7219,0.7186,0.7349
26,20,rand3,SVM,80,709,0.7566,0.7202,0.7332
26,20,rand3,RF,80,709,0.7222,0.7081,0.7202
26,20,rand4,SVM,80,709,0.7386,0.7242,0.7311
26,20,rand4,RF,80,709,0.7142,0.7238,0.7516
26,50,first,SVM,200,589,0.7186,0.7301,0.7456
26,50,first,RF,200,589,0.7428,0.7158,0.7352
26,50,rand0,SVM,200,589,0.8068,0.7092,0.7337
26,50,rand0,RF,200,589,0.8032,0.692,0.7318
26,50,rand1,SVM,200,589,0.8092,0.7012,0.7192
26,50,rand1,RF,200,589,0.772,0.682,0.7182
26,50,rand2,SVM,200,589,0.8256,0.6847,0.712
26,50,rand2,RF,200,589,0.7925,0.6954,0.7265
26,50,rand3,SVM,200,589,0.7956,0.6978,0.7259
26,50,rand3,RF,200,589,0.7847,0.7139,0.7252
26,50,rand4,SVM,200,589,0.8176,0.6991,0.7394
26,50,rand4,RF,200,589,0.7982,0.6744,0.6969
26,100,first,SVM,383,406,0.6405,0.607,0.6252
26,100,first,RF,383,406,0.6166,0.5478,0.5895
26,100,rand0,SVM,383,406,0.6721,0.5392,0.5581
26,100,rand0,RF,383,406,0.6429,0.5595,0.5939
26,100,rand1,SVM,383,406,0.6839,0.5592,0.571
26,100,rand1,RF,383,406,0.6911,0.5519,0.6008
26,100,rand2,SVM,383,406,0.645,0.5447,0.5868
26,100,rand2,RF,383,406,0.6685,0.541,0.5782
26,100,rand3,SVM,383,406,0.669,0.568,0.606
26,100,rand3,RF,383,406,0.6675,0.5757,0.6174
26,100,rand4,SVM,383,406,0.6648,0.6058,0.6095
26,100,rand4,RF,383,406,0.647,0.5386,0.5854
27,5,first,SVM,20,674,0.5146,0.8502,0.8529
27,5,first,RF,20,674,0.5442,0.8344,0.84
27,5,rand0,SVM,20,674,0.6409,0.8465,0.8465
27,5,rand0,RF,20,674,0.5998,0.8251,0.8267
27,5,rand1,SVM,20,674,0.6883,0.8472,0.8469
27,5,rand1,RF,20,674,0.6197,0.8212,0.8407
27,5,rand2,SVM,20,674,0.7147,0.8442,0.8502
27,5,rand2,RF,20,674,0.6944,0.8214,0.831
27,5,rand3,SVM,20,674,0.7523,0.8442,0.8442
27,5,rand3,RF,20,674,0.7695,0.8225,0.8278
27,5,rand4,SVM,20,674,0.7292,0.8472,0.8469
27,5,rand4,RF,20,674,0.765,0.8255,0.826
27,10,first,SVM,40,654,0.4838,0.8473,0.8564
27,10,first,RF,40,654,0.4466,0.8322,0.8358
27,10,rand0,SVM,40,654,0.789,0.8435,0.8467
27,10,rand0,RF,40,654,0.8017,0.8155,0.8148
27,10,rand1,SVM,40,654,0.7975,0.8396,0.846
27,10,rand1,RF,40,654,0.7626,0.8209,0.8427
27,10,rand2,SVM,40,654,0.8543,0.8492,0.8551
27,10,rand2,RF,40,654,0.8262,0.833,0.8602
27,10,rand3,SVM,40,654,0.8221,0.8461,0.8429
27,10,rand3,RF,40,654,0.8226,0.8245,0.818
27,10,rand4,SVM,40,654,0.8088,0.841,0.8474
27,10,rand4,RF,40,654,0.8199,0.8223,0.8251
27,20,first,SVM,80,614,0.5903,0.8502,0.8605
27,20,first,RF,80,614,0.5059,0.8251,0.8462
27,20,rand0,SVM,80,614,0.8522,0.8452,0.8694
27,20,rand0,RF,80,614,0.8234,0.8381,0.8601
27,20,rand1,SVM,80,614,0.8841,0.8592,0.8757
27,20,rand1,RF,80,614,0.8654,0.8384,0.8633
27,20,rand2,SVM,80,614,0.8843,0.84,0.8534
27,20,rand2,RF,80,614,0.9047,0.8169,0.8435
27,20,rand3,SVM,80,614,0.8579,0.8404,0.8599
27,20,rand3,RF,80,614,0.8559,0.8241,0.847
27,20,rand4,SVM,80,614,0.8293,0.8472,0.8534
27,20,rand4,RF,80,614,0.8799,0.8296,0.8438
27,50,first,SVM,200,494,0.8328,0.8331,0.8618
27,50,first,RF,200,494,0.8468,0.8433,0.88
27,50,rand0,SVM,200,494,0.9243,0.8567,0.9069
27,50,rand0,RF,200,494,0.8964,0.8343,0.8891
27,50,rand1,SVM,200,494,0.9409,0.8743,0.9027
27,50,rand1,RF,200,494,0.9294,0.8512,0.8677
27,50,rand2,SVM,200,494,0.9223,0.8487,0.8705
27,50,rand2,RF,200,494,0.9019,0.828,0.8622
27,50,rand3,SVM,200,494,0.9522,0.8445,0.8793
27,50,rand3,RF,200,494,0.9321,0.8241,0.859
27,50,rand4,SVM,200,494,0.9479,0.846,0.8793
27,50,rand4,RF,200,494,0.9266,0.8381,0.9
27,100,first,SVM,384,310,0.3245,0.4984,0.4984
27,100,first,RF,384,310,0.329,0.4984,0.4984
27,100,rand0,SVM,384,310,0.4992,1.0,1.0
27,100,rand0,RF,384,310,1.0,0.4984,0.4992
27,100,rand1,SVM,384,310,0.4992,1.0,1.0
27,100,rand1,RF,384,310,0.4992,0.4984,0.4992
27,100,rand2,SVM,384,310,0.2476,0.4984,0.4984
27,100,rand2,RF,384,310,0.2463,0.4984,0.4984
27,100,rand3,SVM,384,310,0.3317,0.4984,0.4984
27,100,rand3,RF,384,310,0.3317,0.4984,0.4992
27,100,rand4,SVM,384,310,0.3317,0.4992,0.4992
27,100,rand4,RF,384,310,0.4968,0.4992,0.4992
28,5,first,SVM,20,680,0.3764,0.8008,0.8061
28,5,first,RF,20,680,0.3773,0.7842,0.7819
28,5,rand0,SVM,20,680,0.5746,0.802,0.81
28,5,rand0,RF,20,680,0.6314,0.7713,0.7863
28,5,rand1,SVM,20,680,0.6371,0.8,0.8071
28,5,rand1,RF,20,680,0.643,0.7709,0.78
28,5,rand2,SVM,20,680,0.6097,0.7948,0.7972
28,5,rand2,RF,20,680,0.6625,0.7682,0.7823
28,5,rand3,SVM,20,680,0.6307,0.8014,0.8116
28,5,rand3,RF,20,680,0.6715,0.7738,0.7894
28,5,rand4,SVM,20,680,0.6251,0.7944,0.797
28,5,rand4,RF,20,680,0.6293,0.7694,0.7795
28,10,first,SVM,40,660,0.5267,0.7936,0.7959
28,10,first,RF,40,660,0.6,0.7785,0.793
28,10,rand0,SVM,40,660,0.6875,0.7999,0.8166
28,10,rand0,RF,40,660,0.7017,0.775,0.7947
28,10,rand1,SVM,40,660,0.7181,0.7967,0.8165
28,10,rand1,RF,40,660,0.7891,0.7709,0.7933
28,10,rand2,SVM,40,660,0.6623,0.8085,0.8166
28,10,rand2,RF,40,660,0.7071,0.7798,0.7963
28,10,rand3,SVM,40,660,0.6159,0.8038,0.8156
28,10,rand3,RF,40,660,0.7492,0.7799,0.795
28,10,rand4,SVM,40,660,0.6312,0.8142,0.8296
28,10,rand4,RF,40,660,0.6707,0.7833,0.7934
28,20,first,SVM,80,620,0.5301,0.7943,0.7999
28,20,first,RF,80,620,0.6797,0.7867,0.7944
28,20,rand0,SVM,80,620,0.7206,0.8133,0.838
28,20,rand0,RF,80,620,0.8279,0.782,0.8028
28,20,rand1,SVM,80,620,0.7804,0.793,0.8129
28,20,rand1,RF,80,620,0.8645,0.7617,0.7819
28,20,rand2,SVM,80,620,0.7406,0.7968,0.82
28,20,rand2,RF,80,620,0.7576,0.7715,0.7904
28,20,rand3,SVM,80,620,0.7107,0.8094,0.8226
28,20,rand3,RF,80,620,0.7465,0.7704,0.7911
28,20,rand4,SVM,80,620,0.7687,0.7979,0.8102
28,20,rand4,RF,80,620,0.8306,0.7796,0.7897
28,50,first,SVM,200,500,0.7974,0.7785,0.8004
28,50,first,RF,200,500,0.7697,0.7601,0.7905
28,50,rand0,SVM,200,500,0.7906,0.7935,0.8278
28,50,rand0,RF,200,500,0.8349,0.7939,0.8424
28,50,rand1,SVM,200,500,0.8217,0.7879,0.8513
28,50,rand1,RF,200,500,0.8577,0.76,0.8014
28,50,rand2,SVM,200,500,0.8739,0.803,0.8643
28,50,rand2,RF,200,500,0.9132,0.8014,0.8609
28,50,rand3,SVM,200,500,0.8192,0.8059,0.8462
28,50,rand3,RF,200,500,0.8292,0.7904,0.8236
28,50,rand4,SVM,200,500,0.874,0.7974,0.8457
28,50,rand4,RF,200,500,0.9057,0.7658,0.8125
28,100,first,SVM,388,312,0.6381,0.5848,0.5996
28,100,first,RF,388,312,0.5207,0.556,0.5901
28,100,rand0,SVM,388,312,0.6364,0.5765,0.5897
28,100,rand0,RF,388,312,0.5958,0.5793,0.5939
28,100,rand1,SVM,388,312,0.6627,0.601,0.6295
28,100,rand1,RF,388,312,0.6583,0.6261,0.647
28,100,rand2,SVM,388,312,0.6565,0.5746,0.6105
28,100,rand2,RF,388,312,0.6414,0.5912,0.6637
28,100,rand3,SVM,388,312,0.6398,0.5791,0.6138
28,100,rand3,RF,388,312,0.6539,0.5987,0.6508
28,100,rand4,SVM,388,312,0.66,0.5939,0.6356
28,100,rand4,RF,388,312,0.6535,0.5727,0.6298
29,5,first,SVM,20,716,0.4483,0.8069,0.809
29,5,first,RF,20,716,0.5143,0.7383,0.7522
29,5,rand0,SVM,20,716,0.556,0.8013,0.8038
29,5,rand0,RF,20,716,0.5742,0.7409,0.7523
29,5,rand1,SVM,20,716,0.5928,0.7968,0.7969
29,5,rand1,RF,20,716,0.6134,0.7295,0.7376
29,5,rand2,SVM,20,716,0.5141,0.8004,0.8077
29,5,rand2,RF,20,716,0.5294,0.7361,0.75
29,5,rand3,SVM,20,716,0.5617,0.8015,0.7991
29,5,rand3,RF,20,716,0.528,0.736,0.7554
29,5,rand4,SVM,20,716,0.5869,0.804,0.804
29,5,rand4,RF,20,716,0.5634,0.7465,0.7607
29,10,first,SVM,40,696,0.5304,0.8053,0.8073
29,10,first,RF,40,696,0.5879,0.7357,0.742
29,10,rand0,SVM,40,696,0.6279,0.801,0.8044
29,10,rand0,RF,40,696,0.6631,0.7424,0.758
29,10,rand1,SVM,40,696,0.6834,0.8017,0.8095
29,10,rand1,RF,40,696,0.6327,0.7363,0.7381
29,10,rand2,SVM,40,696,0.5855,0.8075,0.816
29,10,rand2,RF,40,696,0.6517,0.7532,0.7835
29,10,rand3,SVM,40,696,0.6179,0.8116,0.8135
29,10,rand3,RF,40,696,0.5977,0.7412,0.7539
29,10,rand4,SVM,40,696,0.6777,0.8087,0.8195
29,10,rand4,RF,40,696,0.6645,0.7397,0.7646
29,20,first,SVM,80,656,0.5868,0.8189,0.8282
29,20,first,RF,80,656,0.6697,0.7579,0.7733
29,20,rand0,SVM,80,656,0.687,0.8024,0.8137
29,20,rand0,RF,80,656,0.6714,0.7324,0.7582
29,20,rand1,SVM,80,656,0.7467,0.7974,0.8123
29,20,rand1,RF,80,656,0.7288,0.7309,0.7555
29,20,rand2,SVM,80,656,0.7248,0.81,0.8302
29,20,rand2,RF,80,656,0.8149,0.7329,0.7825
29,20,rand3,SVM,80,656,0.6797,0.7802,0.7895
29,20,rand3,RF,80,656,0.6747,0.7274,0.7451
29,20,rand4,SVM,80,656,0.6776,0.7871,0.7923
29,20,rand4,RF,80,656,0.6573,0.7263,0.7551
29,50,first,SVM,200,536,0.6367,0.8086,0.8269
29,50,first,RF,200,536,0.753,0.7387,0.7816
29,50,rand0,SVM,200,536,0.8134,0.7759,0.7865
29,50,rand0,RF,200,536,0.8101,0.7145,0.7625
29,50,rand1,SVM,200,536,0.8258,0.7705,0.8238
29,50,rand1,RF,200,536,0.8156,0.7459,0.7876
29,50,rand2,SVM,200,536,0.7826,0.813,0.8226
29,50,rand2,RF,200,536,0.7742,0.724,0.7675
29,50,rand3,SVM,200,536,0.8119,0.7645,0.7999
29,50,rand3,RF,200,536,0.7583,0.7119,0.7453
29,50,rand4,SVM,200,536,0.722,0.7625,0.78
29,50,rand4,RF,200,536,0.7697,0.7043,0.751
29,100,first,SVM,387,349,0.5757,0.5269,0.5351
29,100,first,RF,387,349,0.5399,0.4748,0.5202
29,100,rand0,SVM,387,349,0.5828,0.5547,0.5793
29,100,rand0,RF,387,349,0.611,0.5322,0.584
29,100,rand1,SVM,387,349,0.6168,0.5584,0.5681
29,100,rand1,RF,387,349,0.6704,0.5921,0.6078
29,100,rand2,SVM,387,349,0.6279,0.5466,0.5506
29,100,rand2,RF,387,349,0.6085,0.5667,0.6168
29,100,rand3,SVM,387,349,0.6341,0.5597,0.5694
29,100,rand3,RF,387,349,0.6405,0.5544,0.6078
29,100,rand4,SVM,387,349,0.6006,0.5503,0.5645
29,100,rand4,RF,387,349,0.5783,0.5359,0.5445
30,5,first,SVM,20,634,0.6097,0.8003,0.8115
30,5,first,RF,20,634,0.6187,0.8092,0.8183
30,5,rand0,SVM,20,634,0.6597,0.8033,0.8137
30,5,rand0,RF,20,634,0.7442,0.8138,0.8232
30,5,rand1,SVM,20,634,0.7389,0.8042,0.8146
30,5,rand1,RF,20,634,0.7207,0.8095,0.8218
30,5,rand2,SVM,20,634,0.6591,0.8006,0.8006
30,5,rand2,RF,20,634,0.6706,0.8093,0.7976
30,5,rand3,SVM,20,634,0.6688,0.7982,0.8056
30,5,rand3,RF,20,634,0.662,0.81,0.8187
30,5,rand4,SVM,20,634,0.6777,0.8068,0.8142
30,5,rand4,RF,20,634,0.7331,0.8159,0.8208
30,10,first,SVM,40,614,0.7369,0.7921,0.8074
30,10,first,RF,40,614,0.7302,0.8072,0.81
30,10,rand0,SVM,40,614,0.7128,0.8101,0.8394
30,10,rand0,RF,40,614,0.7723,0.8192,0.8409
30,10,rand1,SVM,40,614,0.804,0.7922,0.8072
30,10,rand1,RF,40,614,0.7888,0.8021,0.8137
30,10,rand2,SVM,40,614,0.7358,0.7969,0.8123
30,10,rand2,RF,40,614,0.7841,0.7999,0.8112
30,10,rand3,SVM,40,614,0.7668,0.7928,0.8112
30,10,rand3,RF,40,614,0.6946,0.802,0.8234
30,10,rand4,SVM,40,614,0.7328,0.8106,0.8297
30,10,rand4,RF,40,614,0.7466,0.8075,0.8212
30,20,first,SVM,80,574,0.7429,0.7696,0.7854
30,20,first,RF,80,574,0.7601,0.7955,0.8304
30,20,rand0,SVM,80,574,0.8212,0.7951,0.8178
30,20,rand0,RF,80,574,0.8318,0.8119,0.8295
30,20,rand1,SVM,80,574,0.796,0.797,0.8358
30,20,rand1,RF,80,574,0.8247,0.8223,0.8671
30,20,rand2,SVM,80,574,0.8324,0.7976,0.8411
30,20,rand2,RF,80,574,0.809,0.8049,0.8454
30,20,rand3,SVM,80,574,0.7779,0.8045,0.8261
30,20,rand3,RF,80,574,0.8029,0.8054,0.8232
30,20,rand4,SVM,80,574,0.8421,0.776,0.7983
30,20,rand4,RF,80,574,0.8396,0.8052,0.8121
30,50,first,SVM,200,454,0.8384,0.7212,0.7633
30,50,first,RF,200,454,0.9065,0.7547,0.792
30,50,rand0,SVM,200,454,0.8759,0.7593,0.8258
30,50,rand0,RF,200,454,0.8718,0.7907,0.8619
30,50,rand1,SVM,200,454,0.8477,0.8053,0.8597
30,50,rand1,RF,200,454,0.9086,0.7926,0.8377
30,50,rand2,SVM,200,454,0.8632,0.7705,0.843
30,50,rand2,RF,200,454,0.8433,0.7419,0.831
30,50,rand3,SVM,200,454,0.8493,0.7598,0.8115
30,50,rand3,RF,200,454,0.8403,0.7716,0.7885
30,50,rand4,SVM,200,454,0.8305,0.7421,0.8173
30,50,rand4,RF,200,454,0.82,0.7424,0.8304
30,100,first,SVM,355,299,0.24,0.3282,0.3282
30,100,first,RF,355,299,0.3259,0.2457,0.3282
30,100,rand0,SVM,355,299,0.3294,0.2466,0.2466
30,100,rand0,RF,355,299,0.3282,0.2462,0.3294
30,100,rand1,SVM,355,299,0.2436,0.2457,0.2457
30,100,rand1,RF,355,299,0.3288,0.3288,0.3288
30,100,rand2,SVM,355,299,0.3305,0.2462,0.2462
30,100,rand2,RF,355,299,0.3294,0.2466,0.33
30,100,rand3,SVM,355,299,0.33,0.2457,0.2457
30,100,rand3,RF,355,299,0.3317,0.2462,0.3288
30,100,rand4,SVM,355,299,0.2386,0.2444,0.2444
30,100,rand4,RF,355,299,0.3253,0.2462,0.3288
31,5,first,SVM,20,738,0.5618,0.7299,0.7345
31,5,first,RF,20,738,0.5315,0.7023,0.7159
31,5,rand0,SVM,20,738,0.6103,0.7301,0.7327
31,5,rand0,RF,20,738,0.6353,0.7117,0.7183
31,5,rand1,SVM,20,738,0.5725,0.7302,0.7371
31,5,rand1,RF,20,738,0.6535,0.7043,0.7106
31,5,rand2,SVM,20,738,0.5589,0.7329,0.7431
31,5,rand2,RF,20,738,0.5698,0.7089,0.7161
31,5,rand3,SVM,20,738,0.6336,0.7355,0.743
31,5,rand3,RF,20,738,0.6293,0.7103,0.7208
31,5,rand4,SVM,20,738,0.6683,0.7402,0.7458
31,5,rand4,RF,20,738,0.5881,0.7078,0.7045
31,10,first,SVM,40,718,0.6084,0.7235,0.7314
31,10,first,RF,40,718,0.5547,0.6968,0.7071
31,10,rand0,SVM,40,718,0.7275,0.7287,0.7403
31,10,rand0,RF,40,718,0.6587,0.7089,0.7267
31,10,rand1,SVM,40,718,0.7205,0.7283,0.7453
31,10,rand1,RF,40,718,0.6764,0.7053,0.7215
31,10,rand2,SVM,40,718,0.6054,0.7399,0.7533
31,10,rand2,RF,40,718,0.6786,0.7168,0.7313
31,10,rand3,SVM,40,718,0.5912,0.7249,0.73
31,10,rand3,RF,40,718,0.6328,0.6981,0.7077
31,10,rand4,SVM,40,718,0.7077,0.7324,0.7443
31,10,rand4,RF,40,718,0.6493,0.7029,0.7293
31,20,first,SVM,80,678,0.6408,0.7213,0.7274
31,20,first,RF,80,678,0.6132,0.6981,0.7108
31,20,rand0,SVM,80,678,0.7562,0.7329,0.7502
31,20,rand0,RF,80,678,0.7376,0.711,0.7196
31,20,rand1,SVM,80,678,0.755,0.7173,0.7318
31,20,rand1,RF,80,678,0.7072,0.6935,0.7128
31,20,rand2,SVM,80,678,0.7558,0.7259,0.7467
31,20,rand2,RF,80,678,0.7604,0.7201,0.7403
31,20,rand3,SVM,80,678,0.7173,0.7203,0.7384
31,20,rand3,RF,80,678,0.6973,0.6834,0.7103
31,20,rand4,SVM,80,678,0.77,0.7226,0.7437
31,20,rand4,RF,80,678,0.766,0.7104,0.7228
31,50,first,SVM,200,558,0.7134,0.7204,0.7362
31,50,first,RF,200,558,0.8166,0.6985,0.7031
31,50,rand0,SVM,200,558,0.7793,0.7318,0.7657
