subject,channel,alpha,f1,drop_pp
11,3,0.25,0.8851552142275959,2.5393090422852205
11,3,0.0,0.8635897176030956,4.695858704735256
11,4,1.0,0.9105483046504481,0.0
11,4,0.75,0.9107418024075852,-0.01934977571370622
11,4,0.5,0.9027339213124274,0.7814383338020758
11,4,0.25,0.9060549137863164,0.44933908641316966
11,4,0.0,0.9190887118731708,-0.8540407222722646
11,5,1.0,0.9105483046504481,0.0
11,5,0.75,0.8909946531348503,1.9553651515597847
11,5,0.5,0.8874903898890847,2.305791476136343
11,5,0.25,0.9057414730230503,0.4806831627397812
11,5,0.0,0.9169412025444641,-0.6392897894015981
11,6,1.0,0.9105483046504481,0.0
11,6,0.75,0.9216700684345345,-1.1121763784086358
11,6,0.5,0.9250547876527915,-1.4506483002343362
11,6,0.25,0.9299996161523107,-1.9451311501862634
11,6,0.0,0.93469797284866,-2.414966819821185
11,7,1.0,0.9105483046504481,0.0
11,7,0.75,0.9227097607946486,-1.21614561442005
11,7,0.5,0.9265301840463558,-1.5981879395907672
11,7,0.25,0.9280100502032829,-1.746174555283475
11,7,0.0,0.9357968608829029,-2.524855623245481
11,8,1.0,0.9105483046504481,0.0
11,8,0.75,0.9200710199722878,-0.9522715321839681
11,8,0.5,0.9193205545239843,-0.8772249873536198
11,8,0.25,0.9240960841355356,-1.3547779485087452
11,8,0.0,0.9229886056668966,-1.244030101644844
12,0,1.0,0.9126217657603408,0.0
12,0,0.75,0.916442580058416,-0.3820814298075126
12,0,0.5,0.9208754806795527,-0.8253714919211896
12,0,0.25,0.9180434778453622,-0.5421712085021402
12,0,0.0,0.9060146086652334,0.6607157095107397
12,1,1.0,0.9126217657603408,0.0
12,1,0.75,0.8993811426471939,1.3240623113146888
12,1,0.5,0.8969667513428148,1.5655014417526036
12,1,0.25,0.9025879954582989,1.003377030204189
12,1,0.0,0.8945495846797942,1.8072181080546645
12,2,1.0,0.9126217657603408,0.0
12,2,0.75,0.9004897336705847,1.2132032089756106
12,2,0.5,0.892730114852124,1.9891650908216874
12,2,0.25,0.8951745823984043,1.7447183361936514
12,2,0.0,0.8803537085451979,3.226805721514292
12,3,1.0,0.9126217657603408,0.0
12,3,0.75,0.907555342965453,0.5066422794887782
12,3,0.5,0.8767574496094679,3.5864316150872932
12,3,0.25,0.86268679356494,4.993497219540077
12,3,0.0,0.8363687993471551,7.6252966413185685
12,4,1.0,0.9126217657603408,0.0
12,4,0.75,0.8981803421165123,1.44414236438285
12,4,0.5,0.8958340968325367,1.6787668927804145
12,4,0.25,0.9025173493952418,1.0104416365099067
12,4,0.0,0.9024433118546036,1.017845390573724
12,5,1.0,0.9126217657603408,0.0
12,5,0.75,0.9106183363885539,0.200342937178688
12,5,0.5,0.9100427066845245,0.2579059075816348
12,5,0.25,0.9096721301445712,0.29496356157696635
12,5,0.0,0.9209171455938697,-0.8295379833528904
12,6,1.0,0.9126217657603408,0.0
