subject,channel,alpha,f1,drop_pp
6,6,0.75,0.7680912212418731,-0.5139133317421107
6,6,0.5,0.7588764259829344,0.407566194151765
6,6,0.25,0.7526416301553414,1.031045776911066
6,6,0.0,0.7580047308759452,0.4947357048506795
6,7,1.0,0.762952087924452,0.0
6,7,0.75,0.7505185264737969,1.2433561450655106
6,7,0.5,0.73310032162135,2.9851766303102045
6,7,0.25,0.7111496664714183,5.180242145303371
6,7,0.0,0.7021099043938197,6.084218353063231
6,8,1.0,0.762952087924452,0.0
6,8,0.75,0.7581723524776351,0.47797354468168685
6,8,0.5,0.7436526979811171,1.929938994333491
6,8,0.25,0.7205819426615319,4.237014526292016
6,8,0.0,0.7208404158457161,4.21116720787359
7,0,1.0,0.768659843876344,0.0
7,0,0.75,0.7842760736883095,-1.5616229811965532
7,0,0.5,0.784175331311476,-1.551548743513198
7,0,0.25,0.7618857435865896,0.6774100289754448
7,0,0.0,0.755925391592356,1.2734452283987951
7,1,1.0,0.768659843876344,0.0
7,1,0.75,0.7598201956839074,0.8839648192436655
7,1,0.5,0.7472384013815526,2.1421442494791387
7,1,0.25,0.7499781615085012,1.8681682367842845
7,1,0.0,0.7555563106209657,1.3103533255378275
7,2,1.0,0.768659843876344,0.0
7,2,0.75,0.7608956711157182,0.7764172760625798
7,2,0.5,0.751291463390083,1.7368380486260993
7,2,0.25,0.7400076439477402,2.8652199928603794
7,2,0.0,0.7354769750350124,3.318286884133159
7,3,1.0,0.768659843876344,0.0
7,3,0.75,0.7763303924536354,-0.7670548577291436
7,3,0.5,0.7749949892967974,-0.6335145420453436
7,3,0.25,0.7702087149706867,-0.1548871094342652
7,3,0.0,0.7617914136415022,0.6868430234841849
7,4,1.0,0.768659843876344,0.0
7,4,0.75,0.7674005265328051,0.12593173435389016
7,4,0.5,0.7605506288816822,0.8109214994661773
7,4,0.25,0.7712519620344493,-0.2592118158105339
7,4,0.0,0.7560118998340201,1.2647944042323944
7,5,1.0,0.768659843876344,0.0
