subject,channel,alpha,f1,drop_pp
7,1,1.0,0.7410860177404295,0.0
7,1,0.75,0.7177336045169508,2.3352413223478696
7,1,0.5,0.6761894387058933,6.489657903453616
7,1,0.25,0.6381568724118648,10.292914532856468
7,1,0.0,0.5863593503136783,15.472666742675123
7,2,1.0,0.7410860177404295,0.0
7,2,0.75,0.7600517193161278,-1.8965701575698324
7,2,0.5,0.7475532092449437,-0.6467191504514247
7,2,0.25,0.6951741922962371,4.591182544419237
7,2,0.0,0.6429171144796415,9.816890326078799
7,3,1.0,0.7410860177404295,0.0
7,3,0.75,0.741166664830787,-0.008064709035748852
7,3,0.5,0.6070503171981664,13.40357005422631
7,3,0.25,0.5590867695019829,18.19992482384466
7,3,0.0,0.5545305432342804,18.655547450614907
7,4,1.0,0.7410860177404295,0.0
7,4,0.75,0.7397670294729118,0.131898826751764
7,4,0.5,0.712796285906208,2.8289731834221454
7,4,0.25,0.6906238110941705,5.0462206646259
7,4,0.0,0.6692471898959986,7.183882784443085
7,5,1.0,0.7410860177404295,0.0
7,5,0.75,0.7753314862276284,-3.4245468487198893
7,5,0.5,0.7619554756157209,-2.0869457875291375
7,5,0.25,0.7245578393663918,1.6528178374037639
7,5,0.0,0.6219527940282573,11.913322371217216
7,6,1.0,0.7410860177404295,0.0
7,6,0.75,0.7343967680224004,0.6689249718029089
7,6,0.5,0.7305133611135248,1.0572656626904653
7,6,0.25,0.7225591794217153,1.8526838318714156
7,6,0.0,0.7057582121282829,3.5327805612146546
7,7,1.0,0.7410860177404295,0.0
7,7,0.75,0.7382358977713209,0.28501199691085555
7,7,0.5,0.7219377946830946,1.9148223057334879
7,7,0.25,0.5952289495042988,14.585706823613066
7,7,0.0,0.5566096659247461,18.447635181568334
7,8,1.0,0.7410860177404295,0.0
7,8,0.75,0.7316346801346801,0.9451337605749344
7,8,0.5,0.7038521316264945,3.7233886113934966
7,8,0.25,0.6618721561417898,7.921386159863964
7,8,0.0,0.6287234090674312,11.23626086729983
8,0,1.0,0.7509932786076748,0.0
8,0,0.75,0.7826644663112573,-3.167118770358246
8,0,0.5,0.7686178406344872,-1.7624562026812396
8,0,0.25,0.7333351379062839,1.7658140701390934
8,0,0.0,0.5950255541315448,15.596772447613006
8,1,1.0,0.7509932786076748,0.0
8,1,0.75,0.7615063613144628,-1.0513082706787968
8,1,0.5,0.7860769853572688,-3.5083706749593935
8,1,0.25,0.7541681682318275,-0.3174889624152688
8,1,0.0,0.7239837915949824,2.7009487012692457
8,2,1.0,0.7509932786076748,0.0
8,2,0.75,0.778892718771901,-2.7899440164226186
8,2,0.5,0.7859434055354804,-3.4950126927805525
8,2,0.25,0.8009959731953313,-5.000269458765649
8,2,0.0,0.779285883632705,-2.829260502503017
8,3,1.0,0.7509932786076748,0.0
8,3,0.75,0.7579204671479982,-0.692718854032337
8,3,0.5,0.7531207487620395,-0.21274701543646524
8,3,0.25,0.727562319789441,2.343095881823387
8,3,0.0,0.6803328793469903,7.066039926068457
8,4,1.0,0.7509932786076748,0.0
8,4,0.75,0.7292667453992802,2.1726533208394683
8,4,0.5,0.711412866770867,3.9580411836807827
8,4,0.25,0.6742940199335549,7.6699258674119974
8,4,0.0,0.6655230408732048,8.547023773447005
8,5,1.0,0.7509932786076748,0.0
8,5,0.75,0.740235383988413,1.0757894619261799
8,5,0.5,0.7050708257821866,4.592245282548824
8,5,0.25,0.6641248905518553,8.686838805581953
8,5,0.0,0.6465506904379574,10.444258816971741
8,6,1.0,0.7509932786076748,0.0
8,6,0.75,0.7766032623707999,-2.5609983763125066
8,6,0.5,0.7492362351000224,0.17570435076524893
8,6,0.25,0.7521568006894921,-0.11635220818172476
8,6,0.0,0.7517521983955657,-0.07589197878908882
8,7,1.0,0.7509932786076748,0.0
8,7,0.75,0.7687329945784052,-1.7739715970730319
8,7,0.5,0.751778569842461,-0.07852912347862118
8,7,0.25,0.7133637214549352,3.7629557152739634
8,7,0.0,0.6663575736128853,8.463570499478957
8,8,1.0,0.7509932786076748,0.0
8,8,0.75,0.7300898672278258,2.090341137984908
8,8,0.5,0.7091605633501344,4.18327152575404
8,8,0.25,0.6767525591846454,7.4240719423029455
8,8,0.0,0.6349962297677574,11.599704883991746
9,0,1.0,0.8026550098450649,0.0
9,0,0.75,0.7957024781549921,0.6952531690072816
9,0,0.5,0.760012672143122,4.264233770194292
