source_file,window_ms,feat_set,model,subject,n_windows,acc,f1_macro,bal_acc
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,25,616,0.9090909090909091,0.8400981789654243,0.8506155202871393
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,26,789,0.9125475285171103,0.8564735488815135,0.8579398474392237
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,27,694,0.9495677233429395,0.9121252954444189,0.9095010624233959
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,28,700,0.9157142857142857,0.8727891695448073,0.872172123640792
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,29,736,0.9198369565217391,0.8784803772260356,0.8773141943278782
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,30,654,0.9403669724770642,0.8870169882906251,0.8857489628166321
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,31,758,0.8773087071240105,0.7922618450948943,0.8014027118246851
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,32,686,0.9212827988338192,0.873456008294301,0.8726782598802035
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,33,692,0.9465317919075145,0.9120369281050539,0.916038155734163
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,34,632,0.9319620253164557,0.8839375422029842,0.8936127046972635
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,35,852,0.8744131455399061,0.8258239895605346,0.8269563787389096
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,36,734,0.9264305177111717,0.8869234253065775,0.8877408465220278
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,37,680,0.9294117647058824,0.8715715762783898,0.8720591874083781
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,38,671,0.9448584202682563,0.9028473836429491,0.8948663749520588
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,39,693,0.9307359307359307,0.8552390267811721,0.8541089466089467
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,40,648,0.9305555555555556,0.8682313695808825,0.8691537206192663
